来源场景,RuntimeEventID,触发类型,目标对象,世界X,世界Y,目标场景,跳转类型,Opcode,已证明必要条件,条件完整性,条件证据等级,来源资源,依赖GameVar,含瞬时变量或运行时结果,可用于提前Route筛选,v0.5说明
mp0401,16,TOUCH_EA,武器舖出入口,2724,374,mp0405,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0401/Mp0401.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0401,17,MANUAL_EB,發呆慕容箏,2169,291,mp0404,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0401/Mp0401.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0401,53,MANUAL_EB,被救的商人,2663,834,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] == 34,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0401/Mp0401.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0402,15,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 29 && var[1] <= 8,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0402/Mp0402.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0402,15,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] == 29,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0402/Mp0402.EVE,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0402,15,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 29 && var[1] > 8 && var[509] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0402/Mp0402.EVE,1|509,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0402,21,MANUAL_EB,boss,827,682,mp0402,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0402/Mp0402.EVE,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0403,14,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0403/Mp0403.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0404,17,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0404/Mp0404.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0405,16,,,,,mp0401,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0405/Mp0405.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,12,TOUCH_EA,中帳棚出入口,600,288,mp0504,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 19,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,12,TOUCH_EA,中帳棚出入口,600,288,mp0504,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,13,TOUCH_EA,右帳棚出入口,1001,326,mp0502,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,14,TOUCH_EA,下方帳篷出入,712,873,mp0503,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 18,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,14,TOUCH_EA,下方帳篷出入,712,873,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 18,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,14,TOUCH_EA,下方帳篷出入,712,873,mp0503,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,15,TOUCH_EA,盤沙眾營地出入口,1261,1151,mp0505,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0501,16,,,,,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] != 18,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0501/Mp0501.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0502,13,MANUAL_EB,chest,742,474,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0502/Mp0502.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0503,14,,,,,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0503/Mp0503.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0504,12,,,,,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 20,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0504/Mp0504.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0504,12,,,,,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 20,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0504/Mp0504.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0505,15,,,,,mp0501,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0505/Mp0505.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-1,12,TOUCH_EA,往密密通道,110,1513,mp3001,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-1/Mp0601-1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-1,13,MANUAL_EB,盤沙堡大門口,880,435,mp0601a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 23,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-1/Mp0601-1.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-1,13,MANUAL_EB,盤沙堡大門口,880,435,mp0601a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 23,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-1/Mp0601-1.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-1,14,,,,,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-1/Mp0601-1.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-1,22,,,,,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,world_item_result != 0 && world_item_result == 406,必要条件（不是充分条件）,B（含运行时结果必要条件）,Map/mp0601-1/Mp0601-1.eve,,1,0,瞬时Var999/战斗结果等不能作为进入事件前的稳定导航条件；只保留为原始控制流证据。
mp0601-2,14,,,,,mp0611,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1112] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,1112,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-2,14,,,,,mp0611,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1112] != 0 && var[1] == 27,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,1|1112,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-2,14,,,,,mp0611,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-2,15,,,,,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-2,16,MANUAL_EB,右下出入口,1294,1802,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601-2,19,,,,,mp0610a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0601-2/Mp0601-2.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601a,12,TOUCH_EA,通往盤沙堡正門,948,805,mp0602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0601a/Mp0601a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0601a,13,MANUAL_EB,地下水道出入口,386,515,mp0601-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0601a/Mp0601a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0602,12,TOUCH_EA,右邊出入口,2467,126,mp0601a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0602/Mp0602.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0602,13,,,,,mp0603,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0602/Mp0602.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0603,12,TOUCH_EA,樓下出入口,210,1331,mp0604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[649] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0603/Mp0603.eve,649,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0603,12,TOUCH_EA,樓下出入口,210,1331,mp0604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[649] == 0 && var[1157] >= 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0603/Mp0603.eve,649|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0603,12,TOUCH_EA,樓下出入口,210,1331,mp0604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[649] == 0 && var[1157] < 1 && var[1] >= 30,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0603/Mp0603.eve,1|649|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0603,12,TOUCH_EA,樓下出入口,210,1331,mp0604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[649] == 0 && var[1157] < 1 && var[1] < 30,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0603/Mp0603.eve,1|649|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0603,13,,,,,mp0602,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0603/Mp0603.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0604,12,,,,,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0604/Mp0604.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0604,13,TOUCH_EA,密門,1176,486,mp0603,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0604/Mp0604.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0604,14,,,,,mp0603,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0604/Mp0604.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0604,22,MANUAL_EB,密道開關,883,888,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0604/Mp0604.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,18,TOUCH_EA,通往四樓,990,693,mp0601-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 29,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,19,TOUCH_EA,左邊上二樓旋梯,246,369,mp0608,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] >= 28,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,20,TOUCH_EA,右邊上二樓旋梯,1562,571,mp0606,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1102] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1102,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,20,TOUCH_EA,右邊上二樓旋梯,1562,571,mp0606,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1102] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1102,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,21,TOUCH_EA,左邊往地牢出入口,487,662,mp0606,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1102] != 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1102,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,21,TOUCH_EA,左邊往地牢出入口,487,662,mp0606,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1102] == 0,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,1102,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0605,22,,,,,mp0604,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0605/Mp0605.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0606,13,,,,,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0606/Mp0606.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0606,15,TOUCH_EA,右側事件線,1337,900,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0606/Mp0606.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0606,20,TOUCH_EA,右樓梯出入口,1615,1080,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0606/Mp0606.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0606,21,MANUAL_EB,右梯發條,1775,870,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0606/Mp0606.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0606,24,MANUAL_EB,寶箱橫,1442,498,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[4501] == 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0606/Mp0606.eve,4501,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0607a,12,TOUCH_EA,左樓梯出入,101,510,mp0607b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 27,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0607a/Mp0607a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0607a,12,TOUCH_EA,左樓梯出入,101,510,mp0607b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0607a/Mp0607a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0607a,13,TOUCH_EA,右樓梯出入口,1767,750,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0607a/Mp0607a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0607a,14,MANUAL_EB,大門,901,941,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0607a/Mp0607a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0607b,12,,,,,mp0607a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0607b/Mp0607b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0608,18,TOUCH_EA,五樓出口,515,334,mp0605,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0608/Mp0608.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0608,19,,,,,mp0610a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1157] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0608/Mp0608.eve,1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0608,19,,,,,mp0610a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1157] == 1 && var[648] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0608/Mp0608.eve,648|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0608,19,,,,,mp0610b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1157] == 1 && var[648] == 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0608/Mp0608.eve,648|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0608,19,,,,,mp0610a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1157] == 1 && var[648] != 1,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/Mp0608/Mp0608.eve,648|1157,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,12,TOUCH_EA,左樓梯出入口,90,903,mp0609b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,13,TOUCH_EA,右樓梯出入口,1694,1066,mp0607a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,14,TOUCH_EA,右出入口,1104,1096,mp0607a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,15,TOUCH_EA,左出入口,446,1007,mp0601-2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,16,MANUAL_EB,大門,975,763,mp0601-2,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609a,24,,,,,mp0606,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[4501] == 2,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609a/Mp0609a.eve,4501,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0609b,12,,,,,mp0609a,LOAD_SCENE_WITH_WORLD_RESET,0x3A,true,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0609b/Mp0609b.eve,,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0610a,12,TOUCH_EA,密道出口,573,816,mp0610b,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 29,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0610a/Mp0610a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0610a,12,TOUCH_EA,密道出口,573,816,mp0601-1,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 29,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0610a/Mp0610a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
mp0610a,12,TOUCH_EA,密道出口,573,816,mp0204,LOAD_SCENE_WITH_WORLD_RESET,0x3A,var[1] < 29,必要条件（不是充分条件）,A（EVE控制流精确必要条件）,Map/mp0610a/Mp0610a.eve,1,0,1,可在运行时读取当前持久GameVar后参与路由筛选。
